,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
11680,642.52,1590.11,1403.03,21.61,554.27,2388.03,9061.71,47.52,521.47,2388.1,8141.1,8.427,393.0,38.85,23.3473,89.0
11681,642.39,1579.78,1396.68,21.61,554.35,2388.07,9059.87,47.38,521.7,2388.05,8137.4,8.3972,393.0,38.99,23.3907,88.0
11682,642.57,1586.57,1399.93,21.61,554.31,2388.04,9061.64,47.47,521.35,2388.05,8140.84,8.4175,392.0,38.8,23.2849,87.0
11683,642.36,1585.7,1398.05,21.61,553.64,2388.02,9056.63,47.51,522.34,2388.04,8149.47,8.4138,392.0,38.58,23.4505,86.0
11684,642.23,1588.89,1407.35,21.61,553.99,2388.05,9060.02,47.32,522.1,2388.1,8140.79,8.416,393.0,39.0,23.3135,85.0
11685,642.84,1590.65,1399.11,21.61,553.58,2388.08,9056.42,47.26,521.76,2388.07,8144.12,8.4371,392.0,38.98,23.328,84.0
11686,642.3,1587.05,1403.75,21.61,554.27,2388.04,9057.08,47.47,521.65,2388.04,8142.45,8.4229,393.0,39.08,23.3833,83.0
11687,642.29,1589.45,1399.39,21.61,554.32,2388.06,9057.61,47.4,521.9,2388.01,8142.27,8.4399,392.0,38.85,23.3294,82.0
11688,642.06,1589.26,1396.57,21.61,554.52,2388.03,9058.34,47.72,521.6,2388.09,8141.89,8.4261,391.0,38.89,23.3266,81.0
11689,642.12,1596.17,1407.15,21.61,554.04,2388.05,9054.49,47.37,521.78,2388.04,8139.0,8.3837,394.0,38.87,23.4164,80.0
11690,642.44,1589.44,1400.62,21.61,553.49,2388.03,9063.76,47.53,521.85,2388.02,8141.08,8.4051,395.0,38.9,23.3299,79.0
11691,642.27,1588.45,1403.3,21.61,553.51,2388.05,9057.01,47.48,522.25,2388.1,8139.44,8.4501,393.0,38.99,23.3049,78.0
11692,642.89,1585.93,1400.01,21.61,553.57,2388.06,9060.48,47.43,522.05,2388.04,8142.38,8.414,392.0,38.89,23.3972,77.0
11693,642.65,1587.9,1405.22,21.61,552.37,2388.07,9061.24,47.39,521.23,2388.03,8143.46,8.4367,392.0,38.93,23.4012,76.0
11694,643.02,1589.37,1413.16,21.61,553.77,2388.08,9054.86,47.56,521.9,2388.02,8136.8,8.452,393.0,38.81,23.3266,75.0
11695,642.51,1589.66,1404.14,21.61,553.6,2388.05,9063.51,47.44,521.84,2388.02,8138.31,8.4379,393.0,38.82,23.2664,74.0
11696,642.34,1585.76,1404.45,21.61,553.61,2388.14,9062.63,47.4,521.96,2388.09,8147.65,8.4317,391.0,38.71,23.2747,73.0
11697,642.4,1593.71,1412.32,21.61,553.58,2388.05,9056.01,47.45,521.54,2388.11,8139.07,8.4482,396.0,38.91,23.3147,72.0
11698,641.94,1583.27,1402.75,21.61,553.45,2388.08,9058.87,47.48,522.17,2388.1,8143.03,8.4344,393.0,38.77,23.3337,71.0
11699,642.41,1589.77,1402.99,21.61,553.43,2388.09,9060.46,47.35,521.48,2388.06,8137.59,8.4209,392.0,38.85,23.3329,70.0
11700,642.56,1594.93,1407.6,21.61,553.93,2388.08,9059.53,47.4,522.13,2388.07,8135.51,8.4104,390.0,38.85,23.3815,69.0
11701,642.49,1590.16,1404.63,21.61,553.98,2388.11,9060.39,47.55,521.56,2388.11,8139.4,8.4345,393.0,38.75,23.2671,68.0
11702,642.89,1586.12,1399.07,21.61,553.98,2388.14,9064.29,47.59,521.87,2388.08,8139.89,8.446,393.0,39.14,23.3612,67.0
11703,641.99,1592.58,1401.71,21.61,552.9,2388.04,9061.36,47.44,521.65,2388.05,8138.68,8.4388,393.0,38.96,23.2786,66.0
11704,642.39,1592.19,1407.49,21.61,553.22,2388.09,9065.26,47.44,521.79,2388.13,8140.3,8.4284,393.0,38.84,23.1786,65.0
11705,642.59,1595.82,1401.69,21.61,553.51,2388.13,9052.16,47.47,521.11,2388.11,8138.06,8.4383,394.0,38.82,23.4042,64.0
11706,642.95,1585.57,1406.48,21.61,553.12,2388.11,9056.71,47.45,522.05,2388.08,8137.48,8.4426,392.0,38.75,23.3473,63.0
11707,643.08,1585.13,1402.83,21.61,553.12,2388.13,9063.16,47.59,521.39,2388.06,8135.25,8.4467,393.0,38.81,23.217,62.0
11708,642.82,1597.36,1409.61,21.61,553.09,2388.1,9061.49,47.67,521.72,2388.01,8145.4,8.466,393.0,38.92,23.1998,61.0
11709,642.62,1585.32,1403.53,21.61,552.97,2388.08,9063.96,47.66,521.46,2388.16,8143.62,8.4832,394.0,38.83,23.282,60.0
11710,642.61,1588.63,1410.88,21.61,552.96,2388.14,9059.44,47.57,521.46,2388.09,8139.91,8.4631,394.0,38.67,23.3295,59.0
11711,642.43,1583.66,1404.61,21.61,553.74,2388.09,9062.75,47.57,521.33,2388.08,8142.33,8.4125,393.0,38.79,23.2746,58.0
11712,642.31,1592.14,1410.45,21.61,552.88,2388.09,9052.88,47.6,521.55,2388.11,8139.66,8.405,394.0,38.76,23.3065,57.0
11713,642.67,1592.45,1418.83,21.61,553.99,2388.1,9063.04,47.57,521.43,2388.14,8137.56,8.4446,394.0,38.65,23.2135,56.0
11714,642.46,1590.88,1409.38,21.61,552.92,2388.08,9067.22,47.45,521.52,2388.11,8137.38,8.4032,394.0,38.58,23.3245,55.0
11715,643.05,1590.96,1405.81,21.61,553.2,2388.06,9068.22,47.49,521.51,2388.04,8142.78,8.444,395.0,38.9,23.4004,54.0
11716,642.55,1599.13,1410.31,21.61,552.5,2388.1,9062.08,47.62,521.33,2388.09,8139.39,8.436,393.0,38.94,23.251,53.0
11717,643.04,1596.13,1404.63,21.61,553.57,2388.1,9058.94,47.64,520.86,2388.12,8137.5,8.4453,392.0,38.95,23.294,52.0
11718,642.76,1595.89,1416.18,21.61,553.04,2388.09,9066.59,47.65,521.43,2388.05,8139.2,8.4554,392.0,38.86,23.2266,51.0
11719,643.03,1596.71,1410.45,21.61,553.52,2388.13,9063.12,47.45,521.15,2388.07,8143.72,8.4519,394.0,38.86,23.3088,50.0
11720,642.68,1590.39,1412.47,21.61,553.18,2388.1,9062.77,47.53,521.32,2388.14,8138.82,8.4415,394.0,38.87,23.2384,49.0
11721,642.3,1587.56,1411.66,21.61,553.51,2388.12,9058.51,47.76,520.9,2388.01,8142.98,8.4523,394.0,38.75,23.4106,48.0
11722,642.87,1596.72,1410.78,21.61,553.17,2388.17,9054.56,47.78,521.38,2388.12,8139.96,8.4869,392.0,38.71,23.175,47.0
11723,643.08,1594.19,1412.15,21.61,553.99,2388.12,9060.18,47.52,520.84,2388.09,8138.35,8.4346,394.0,38.84,23.2264,46.0
11724,642.49,1591.65,1408.31,21.61,553.04,2388.11,9057.64,47.67,521.39,2388.06,8134.59,8.4606,394.0,38.68,23.2328,45.0
11725,643.03,1586.02,1405.76,21.61,552.4,2388.16,9068.12,47.62,521.07,2388.15,8140.97,8.4359,395.0,38.72,23.3242,44.0
11726,643.34,1591.01,1406.32,21.61,552.85,2388.12,9063.79,47.7,521.31,2388.1,8141.38,8.426,394.0,38.73,23.2959,43.0
11727,642.62,1586.19,1406.73,21.61,553.13,2388.11,9064.19,47.67,520.86,2388.13,8138.39,8.4687,395.0,38.87,23.1882,42.0
11728,642.69,1594.76,1414.46,21.61,552.56,2388.13,9066.86,47.81,521.16,2388.15,8144.65,8.4648,394.0,38.71,23.3562,41.0
11729,643.19,1590.32,1411.52,21.61,553.0,2388.11,9067.69,47.67,521.49,2388.16,8136.66,8.4759,395.0,38.64,23.2527,40.0
11730,642.82,1594.94,1406.03,21.61,552.08,2388.14,9065.11,47.59,520.83,2388.14,8141.43,8.4575,393.0,38.86,23.3309,39.0
11731,642.73,1599.8,1408.93,21.61,553.0,2388.17,9062.05,47.55,520.53,2388.15,8140.35,8.4864,395.0,38.73,23.2154,38.0
11732,642.85,1601.16,1419.62,21.61,553.87,2388.15,9075.9,47.58,521.48,2388.17,8139.66,8.4777,395.0,38.85,23.2899,37.0
11733,642.59,1597.87,1425.96,21.61,553.18,2388.13,9055.0,47.69,520.56,2388.12,8137.74,8.4263,394.0,38.78,23.2586,36.0
11734,642.81,1598.62,1414.28,21.61,553.76,2388.17,9057.62,47.79,521.44,2388.18,8133.83,8.4619,396.0,38.77,23.1429,35.0
11735,643.25,1589.76,1419.41,21.61,553.4,2388.19,9062.46,47.66,520.63,2388.21,8143.15,8.4597,395.0,38.68,23.2904,34.0
11736,642.66,1591.75,1419.49,21.61,553.06,2388.1,9059.74,47.69,520.84,2388.1,8134.79,8.436,394.0,38.86,23.2813,33.0
11737,643.24,1600.12,1406.74,21.61,552.68,2388.11,9065.65,47.78,521.13,2388.13,8138.65,8.4323,394.0,38.78,23.235,32.0
11738,643.15,1604.41,1413.77,21.61,552.35,2388.16,9069.71,47.72,521.05,2388.17,8141.09,8.4723,394.0,38.69,23.3227,31.0
11739,642.97,1592.23,1422.52,21.61,552.79,2388.16,9060.79,47.64,520.56,2388.1,8139.88,8.4984,395.0,38.67,23.2887,30.0
11740,643.01,1599.8,1416.56,21.61,552.86,2388.13,9059.57,47.78,520.14,2388.14,8142.87,8.4696,395.0,38.6,23.2109,29.0
11741,643.16,1596.07,1418.08,21.61,551.99,2388.19,9061.17,47.89,520.66,2388.17,8136.8,8.4535,394.0,38.67,23.2076,28.0
11742,643.11,1580.1,1412.49,21.61,552.36,2388.11,9061.04,47.65,520.49,2388.17,8146.3,8.4868,394.0,38.74,23.2261,27.0
11743,642.8,1599.21,1418.72,21.61,552.1,2388.11,9061.42,47.73,520.65,2388.13,8139.5,8.4771,394.0,38.69,23.1832,26.0
11744,642.73,1594.98,1420.36,21.61,551.76,2388.15,9069.01,47.75,520.55,2388.14,8142.56,8.4546,395.0,38.8,23.2558,25.0
11745,643.32,1599.41,1416.11,21.61,552.05,2388.17,9066.36,47.95,520.46,2388.2,8143.8,8.4951,396.0,38.55,23.1637,24.0
11746,642.68,1595.16,1424.0,21.61,552.05,2388.13,9060.48,48.01,520.11,2388.15,8138.67,8.4417,396.0,38.7,23.1342,23.0
11747,642.9,1596.59,1414.54,21.61,552.5,2388.19,9057.71,47.67,520.92,2388.2,8141.02,8.4795,393.0,38.55,23.2676,22.0
11748,643.18,1600.76,1421.0,21.61,552.12,2388.18,9059.81,47.92,520.66,2388.2,8136.4,8.4791,394.0,38.57,23.1527,21.0
11749,643.08,1602.91,1416.89,21.61,551.74,2388.19,9060.02,47.94,520.25,2388.18,8136.91,8.4844,395.0,38.76,23.2471,20.0
11750,642.78,1591.39,1421.01,21.61,552.58,2388.16,9069.9,47.85,520.16,2388.15,8138.42,8.4711,395.0,38.61,23.2378,19.0
11751,643.19,1600.85,1423.3,21.61,552.11,2388.21,9068.51,47.85,520.45,2388.17,8135.9,8.4901,396.0,38.66,23.1887,18.0
11752,643.2,1597.76,1417.63,21.61,552.05,2388.21,9070.95,47.91,520.68,2388.18,8144.15,8.4853,394.0,38.38,23.1812,17.0
11753,643.34,1594.58,1418.44,21.61,551.59,2388.21,9062.7,47.92,520.53,2388.22,8137.86,8.4852,398.0,38.58,23.2726,16.0
11754,643.57,1598.79,1425.27,21.61,552.32,2388.18,9066.73,47.95,520.28,2388.24,8135.99,8.5073,394.0,38.72,23.2616,15.0
11755,642.34,1598.51,1418.95,21.61,551.86,2388.22,9063.76,47.86,519.86,2388.19,8136.29,8.4928,394.0,38.58,23.1679,14.0
11756,643.64,1598.02,1414.18,21.61,552.43,2388.23,9060.62,47.92,519.61,2388.21,8138.12,8.5318,395.0,38.34,23.1616,13.0
11757,643.27,1599.87,1417.33,21.61,552.05,2388.25,9071.83,47.96,519.96,2388.22,8138.8,8.5069,395.0,38.55,23.0707,12.0
11758,643.84,1602.08,1417.58,21.61,551.62,2388.23,9061.17,47.95,520.26,2388.23,8140.33,8.5077,396.0,38.39,23.145,11.0
11759,643.14,1596.25,1424.94,21.61,552.14,2388.23,9062.56,48.24,520.45,2388.22,8133.85,8.4918,395.0,38.65,23.1631,10.0
11760,643.41,1601.25,1427.51,21.61,552.04,2388.22,9058.2,48.1,519.87,2388.26,8145.15,8.5008,395.0,38.45,23.1103,9.0
11761,643.6,1602.46,1424.16,21.61,551.68,2388.2,9066.96,48.22,520.07,2388.24,8140.02,8.4959,394.0,38.49,23.1274,8.0
11762,643.64,1593.92,1420.56,21.61,551.66,2388.21,9070.84,48.08,519.62,2388.19,8138.09,8.5062,397.0,38.35,23.0915,7.0
11763,643.76,1604.01,1422.57,21.61,551.64,2388.24,9063.62,48.16,520.3,2388.26,8132.3,8.5162,397.0,38.43,23.0844,6.0
11764,643.47,1591.33,1420.92,21.61,552.27,2388.23,9062.85,48.25,520.05,2388.28,8140.27,8.4971,396.0,38.44,23.0291,5.0
11765,643.36,1603.48,1425.92,21.61,551.83,2388.23,9067.15,48.08,519.24,2388.19,8143.16,8.5272,395.0,38.43,23.035,4.0
11766,643.58,1599.79,1432.85,21.61,551.3,2388.22,9068.13,48.08,519.36,2388.2,8135.62,8.5353,396.0,38.56,23.0203,3.0
11767,643.62,1602.36,1429.64,21.61,551.35,2388.22,9073.2,48.41,519.44,2388.26,8143.48,8.5208,396.0,38.38,23.0154,2.0
11768,643.93,1597.9,1429.54,21.61,551.33,2388.28,9066.11,48.14,518.99,2388.27,8138.19,8.5105,397.0,38.51,23.0253,1.0
11769,643.47,1599.56,1425.87,21.61,550.88,2388.28,9063.69,48.14,519.09,2388.24,8141.32,8.5155,395.0,38.44,23.0258,0.0
11770,642.65,1585.71,1394.7,21.61,554.13,2388.14,9044.2,47.69,521.92,2388.11,8135.39,8.4409,392.0,38.89,23.3721,130.0
11771,642.42,1593.58,1400.03,21.61,553.43,2388.08,9057.18,47.44,521.18,2388.1,8138.29,8.4322,392.0,38.85,23.2555,130.0
11772,642.6,1593.09,1410.91,21.61,552.92,2388.09,9055.05,47.45,521.78,2388.09,8137.73,8.3939,392.0,38.91,23.3312,130.0
11773,643.16,1589.06,1402.44,21.61,553.71,2388.08,9054.31,47.42,521.86,2388.1,8138.23,8.4385,394.0,38.81,23.3245,130.0
11774,642.07,1585.92,1406.07,21.61,553.36,2388.13,9059.62,47.3,521.3,2388.12,8134.97,8.4046,394.0,38.91,23.3379,130.0
11775,642.55,1593.88,1412.78,21.61,553.5,2388.12,9059.94,47.34,521.6,2388.05,8134.75,8.45,392.0,39.04,23.3846,130.0
11776,642.35,1587.41,1403.04,21.61,553.45,2388.08,9048.99,47.5,521.76,2388.04,8133.01,8.4698,392.0,39.04,23.4062,130.0
11777,642.63,1588.18,1407.92,21.61,553.93,2388.08,9050.76,47.49,521.72,2388.05,8132.31,8.4035,392.0,38.77,23.4709,130.0
11778,642.71,1572.98,1400.44,21.61,553.78,2388.11,9048.7,47.46,521.76,2388.11,8131.83,8.4011,392.0,38.87,23.2853,130.0
11779,642.46,1591.97,1411.79,21.61,553.24,2388.03,9054.97,47.49,521.58,2388.08,8130.02,8.3946,393.0,38.88,23.429,130.0
11780,642.49,1585.55,1403.58,21.61,554.03,2388.1,9050.53,47.59,521.96,2388.06,8136.65,8.4247,393.0,38.91,23.3262,130.0
11781,643.33,1588.89,1407.71,21.61,553.15,2388.08,9054.65,47.52,521.59,2388.1,8130.45,8.4066,394.0,38.75,23.3193,130.0
11782,642.96,1588.41,1401.59,21.61,554.25,2388.08,9058.96,47.27,521.47,2388.04,8132.87,8.4144,394.0,38.95,23.2478,130.0
11783,643.09,1584.49,1400.98,21.61,554.27,2388.04,9050.07,47.51,521.58,2388.09,8131.22,8.4358,394.0,39.02,23.2697,130.0
11784,642.4,1580.48,1406.37,21.61,554.39,2388.14,9056.42,47.5,521.72,2387.98,8134.0,8.4241,392.0,38.96,23.3323,130.0
11785,643.08,1594.84,1405.9,21.61,554.13,2388.09,9061.88,47.32,521.63,2388.08,8136.78,8.4041,393.0,38.97,23.2768,130.0
11786,642.63,1581.38,1402.37,21.61,553.87,2388.04,9057.68,47.49,521.85,2388.05,8137.56,8.3793,393.0,39.03,23.2617,130.0
11787,642.55,1584.62,1401.8,21.61,553.85,2388.11,9056.39,47.34,521.99,2388.09,8135.74,8.4304,394.0,39.0,23.3598,130.0
11788,642.65,1585.16,1401.74,21.61,553.72,2388.1,9049.18,47.18,521.58,2388.1,8133.99,8.4135,392.0,38.8,23.471,130.0
11789,642.62,1589.33,1410.94,21.61,553.84,2388.04,9054.02,47.42,521.46,2388.09,8130.33,8.4509,393.0,38.79,23.256,130.0
11790,642.68,1591.44,1407.02,21.61,553.36,2388.09,9051.5,47.53,521.46,2388.08,8134.13,8.4351,392.0,38.96,23.2967,130.0
11791,642.69,1590.2,1402.06,21.61,553.93,2388.09,9062.25,47.55,521.54,2388.08,8137.17,8.4588,391.0,38.86,23.2582,130.0
11792,642.64,1586.31,1403.05,21.61,553.89,2388.04,9050.75,47.4,521.82,2388.08,8130.47,8.4232,393.0,38.92,23.4326,130.0
11793,643.12,1585.76,1399.39,21.61,553.18,2388.13,9046.47,47.45,521.42,2388.09,8133.9,8.4293,393.0,38.99,23.3995,130.0
11794,642.88,1591.03,1396.96,21.61,552.73,2388.09,9058.47,47.44,521.41,2388.07,8135.07,8.4058,393.0,38.87,23.3572,130.0
11795,642.9,1586.17,1405.04,21.61,553.55,2388.11,9047.03,47.53,521.37,2388.09,8136.52,8.4342,392.0,39.02,23.4094,130.0
11796,642.57,1582.8,1408.74,21.61,553.95,2388.15,9056.78,47.53,521.45,2388.11,8134.36,8.4271,393.0,38.88,23.3326,130.0
11797,642.53,1584.89,1407.07,21.61,553.47,2387.98,9048.83,47.39,521.76,2388.09,8135.41,8.4429,394.0,38.72,23.2892,130.0
11798,642.69,1588.32,1405.24,21.61,553.56,2388.1,9059.57,47.4,521.68,2388.13,8132.54,8.42,393.0,38.72,23.3482,130.0
11799,642.61,1589.44,1405.61,21.61,553.9,2387.99,9056.83,47.65,521.13,2388.06,8136.96,8.4442,392.0,38.84,23.2398,130.0
11800,642.42,1583.82,1405.05,21.61,553.72,2388.06,9049.8,47.35,521.82,2388.13,8130.1,8.4217,393.0,38.95,23.3924,130.0
11801,642.29,1587.91,1408.66,21.61,553.0,2388.09,9058.73,47.49,521.92,2388.07,8136.5,8.4101,392.0,39.01,23.3438,130.0
11802,642.19,1586.51,1401.11,21.61,554.04,2388.06,9056.19,47.31,521.47,2388.04,8139.59,8.4186,392.0,39.12,23.4086,130.0
11803,642.55,1586.15,1408.11,21.61,553.31,2388.07,9053.71,47.36,521.63,2388.15,8130.14,8.4326,393.0,38.92,23.3377,130.0
11804,642.5,1585.77,1404.51,21.61,553.89,2388.05,9050.01,47.37,521.84,2388.03,8133.62,8.4279,392.0,38.91,23.3598,130.0
11805,642.22,1592.15,1411.93,21.61,553.42,2388.0,9044.31,47.46,521.25,2388.15,8133.2,8.4441,392.0,38.91,23.356,130.0
11806,642.79,1585.3,1406.96,21.61,553.38,2388.13,9053.42,47.35,522.25,2388.1,8135.06,8.4495,393.0,38.92,23.2589,130.0
11807,642.54,1583.17,1405.01,21.61,553.36,2388.11,9048.53,47.51,522.39,2388.09,8138.54,8.4264,394.0,39.0,23.1759,130.0
11808,642.87,1589.74,1402.28,21.61,553.81,2388.14,9051.08,47.48,521.79,2388.04,8134.4,8.4485,392.0,38.67,23.3824,130.0
11809,642.43,1591.92,1409.06,21.61,554.14,2388.07,9050.64,47.49,521.36,2388.14,8133.34,8.4151,393.0,38.99,23.3045,130.0
11810,642.5,1590.12,1404.31,21.61,554.33,2388.08,9050.83,47.3,521.46,2388.12,8135.94,8.4204,394.0,38.9,23.322,130.0
11811,642.3,1591.12,1406.26,21.61,553.95,2388.06,9056.48,47.49,521.33,2388.07,8136.19,8.4492,392.0,38.9,23.299,130.0
11812,642.08,1595.6,1396.66,21.61,553.92,2388.09,9052.01,47.43,521.86,2388.12,8137.68,8.4607,394.0,38.96,23.4068,129.0
11813,642.35,1590.0,1405.38,21.61,552.95,2388.09,9047.74,47.64,521.51,2388.09,8136.07,8.4333,393.0,38.87,23.3188,128.0
11814,642.26,1584.41,1405.56,21.61,554.66,2388.08,9057.41,47.48,521.71,2388.04,8132.58,8.4623,394.0,38.82,23.3781,127.0
11815,642.72,1583.27,1404.31,21.61,553.78,2388.09,9049.58,47.71,521.67,2388.14,8138.42,8.4426,392.0,39.13,23.3543,126.0
11816,642.47,1592.7,1407.69,21.61,553.22,2388.09,9055.9,47.39,521.5,2388.1,8138.68,8.4185,393.0,38.94,23.2281,125.0
11817,642.29,1582.93,1404.54,21.61,552.99,2388.09,9061.48,47.6,521.62,2388.09,8135.81,8.4264,394.0,38.83,23.1595,124.0
11818,642.19,1598.5,1401.84,21.61,553.57,2388.08,9057.73,47.45,521.64,2388.04,8134.16,8.4628,393.0,38.86,23.3232,123.0
11819,642.71,1577.76,1405.06,21.61,553.2,2388.12,9059.47,47.58,521.52,2388.08,8139.86,8.4519,392.0,38.88,23.2795,122.0
11820,642.64,1584.72,1415.17,21.61,553.91,2388.07,9048.45,47.58,521.88,2388.04,8136.9,8.4269,392.0,38.88,23.2593,121.0
11821,642.38,1585.92,1412.02,21.61,553.52,2388.1,9056.13,47.46,521.06,2388.05,8138.06,8.4747,392.0,38.78,23.2637,120.0
11822,642.64,1585.77,1403.92,21.61,553.1,2388.08,9048.18,47.45,521.48,2388.13,8132.83,8.4371,393.0,38.78,23.3264,119.0
11823,642.25,1588.5,1404.14,21.61,554.72,2388.09,9053.83,47.37,521.75,2388.1,8137.22,8.4047,394.0,38.74,23.4052,118.0
11824,642.59,1589.74,1403.18,21.61,554.11,2388.08,9047.67,47.48,521.74,2388.05,8134.5,8.4028,392.0,38.8,23.3363,117.0
11825,642.57,1589.2,1398.14,21.61,553.27,2388.09,9057.11,47.68,521.78,2388.1,8139.06,8.3963,393.0,39.07,23.4159,116.0
11826,642.39,1589.9,1399.21,21.61,553.27,2388.1,9054.27,47.39,521.89,2388.1,8134.43,8.4713,392.0,38.82,23.3174,115.0
11827,642.74,1588.23,1411.0,21.61,554.02,2388.05,9061.51,47.57,521.25,2388.14,8137.16,8.4305,393.0,38.91,23.3908,114.0
11828,642.48,1587.68,1406.69,21.61,553.21,2388.08,9054.89,47.43,521.47,2388.08,8132.27,8.4778,392.0,39.03,23.3373,113.0
11829,642.3,1587.31,1404.39,21.61,552.82,2388.08,9054.11,47.56,521.68,2388.05,8135.08,8.4377,392.0,38.83,23.2594,112.0
11830,642.88,1590.93,1402.93,21.61,553.55,2388.11,9054.35,47.4,521.93,2388.09,8136.26,8.4296,392.0,38.8,23.3212,111.0
11831,642.91,1584.11,1411.56,21.61,553.58,2388.03,9061.07,47.43,521.56,2388.11,8134.93,8.4387,393.0,38.67,23.3777,110.0
11832,642.53,1585.47,1408.66,21.61,553.38,2388.07,9050.62,47.29,521.21,2388.11,8134.18,8.446,392.0,38.83,23.3433,109.0
11833,642.62,1587.04,1403.72,21.61,553.13,2388.09,9048.27,47.56,521.15,2388.11,8134.84,8.4224,392.0,38.76,23.2791,108.0
11834,643.1,1590.29,1419.87,21.61,553.02,2388.08,9055.96,47.43,521.44,2388.05,8135.76,8.4251,393.0,38.78,23.2634,107.0
11835,642.45,1589.17,1404.86,21.61,554.4,2388.12,9051.54,47.55,520.96,2388.13,8136.56,8.4743,394.0,38.75,23.3067,106.0
11836,642.17,1587.3,1402.94,21.61,552.76,2388.06,9058.4,47.63,521.53,2388.09,8139.21,8.4374,396.0,38.89,23.1706,105.0
11837,642.47,1584.26,1408.68,21.61,553.11,2388.12,9057.75,47.6,521.52,2388.07,8139.17,8.4326,393.0,38.84,23.3267,104.0
11838,642.81,1587.11,1409.76,21.61,553.94,2388.11,9053.12,47.53,521.7,2388.06,8134.89,8.4451,392.0,38.85,23.2355,103.0
11839,642.59,1594.65,1409.92,21.61,553.84,2388.09,9058.81,47.5,521.34,2388.07,8132.99,8.4375,394.0,38.99,23.3392,102.0
11840,642.48,1590.17,1403.92,21.61,554.27,2388.11,9053.08,47.55,521.26,2388.09,8132.61,8.4199,392.0,38.75,23.3169,101.0
11841,642.58,1590.69,1403.56,21.61,553.17,2388.12,9054.62,47.45,521.15,2388.15,8138.33,8.4293,395.0,38.93,23.22,100.0
11842,642.89,1591.5,1409.54,21.61,553.63,2388.09,9045.88,47.28,521.32,2388.01,8136.58,8.4345,392.0,38.74,23.1732,99.0
11843,642.57,1584.33,1406.79,21.61,553.84,2388.08,9060.88,47.46,521.69,2388.13,8135.34,8.4231,393.0,38.99,23.2808,98.0
11844,642.71,1590.34,1402.72,21.61,553.23,2388.07,9054.75,47.65,521.33,2388.08,8137.87,8.3943,393.0,39.01,23.2827,97.0
11845,642.1,1588.98,1405.72,21.61,553.95,2388.03,9063.7,47.36,521.43,2388.12,8136.6,8.4303,392.0,38.97,23.3629,96.0
11846,643.31,1590.56,1408.98,21.61,553.24,2388.13,9061.59,47.7,521.47,2388.08,8136.33,8.4462,392.0,38.73,23.3321,95.0
11847,643.26,1584.5,1399.87,21.61,553.54,2388.12,9057.8,47.49,521.26,2388.11,8142.63,8.4375,391.0,38.95,23.2266,94.0
11848,642.56,1589.95,1411.1,21.61,553.86,2388.08,9057.23,47.44,521.75,2388.09,8137.34,8.4239,394.0,38.84,23.2801,93.0
11849,642.84,1595.45,1406.51,21.61,553.02,2388.16,9052.21,47.47,521.73,2388.09,8135.91,8.483,392.0,38.7,23.4935,92.0
11850,642.71,1590.54,1406.2,21.61,552.75,2388.1,9057.67,47.61,521.19,2388.16,8139.03,8.4545,393.0,38.72,23.3879,91.0
11851,642.79,1585.05,1408.53,21.61,552.76,2388.07,9067.67,47.52,521.94,2388.1,8142.58,8.4244,394.0,38.81,23.3402,90.0
11852,642.24,1589.99,1404.68,21.61,552.72,2388.1,9061.55,47.45,521.71,2388.13,8135.64,8.4413,394.0,38.81,23.2702,89.0
11853,642.03,1589.82,1410.36,21.61,553.54,2388.01,9059.28,47.43,521.5,2388.05,8135.2,8.4371,394.0,38.81,23.3668,88.0
11854,642.49,1587.62,1407.37,21.61,553.13,2388.11,9058.96,47.44,521.88,2388.08,8137.37,8.4021,394.0,38.8,23.2185,87.0
11855,642.59,1589.61,1400.67,21.61,553.63,2388.09,9063.15,47.43,522.08,2388.1,8136.02,8.4452,393.0,38.74,23.3103,86.0
11856,643.16,1589.59,1410.81,21.61,553.66,2388.05,9056.42,47.48,521.13,2388.09,8138.93,8.4121,393.0,38.83,23.3153,85.0
11857,642.81,1589.63,1407.24,21.61,553.92,2388.09,9065.87,47.38,521.59,2388.1,8137.13,8.4232,393.0,38.73,23.3286,84.0
11858,642.3,1603.74,1410.34,21.61,553.11,2388.1,9057.85,47.7,521.02,2388.04,8139.62,8.3921,393.0,38.74,23.2692,83.0
11859,642.69,1590.54,1404.47,21.61,554.29,2388.09,9064.83,47.36,521.1,2388.06,8138.28,8.4537,393.0,38.8,23.2696,82.0
11860,642.86,1588.89,1403.53,21.61,553.11,2388.08,9058.69,47.51,522.05,2388.1,8140.36,8.4689,392.0,38.68,23.2542,81.0
11861,643.35,1592.58,1405.79,21.61,553.76,2388.09,9061.21,47.67,521.44,2388.08,8139.29,8.4545,394.0,38.71,23.3524,80.0
11862,642.54,1582.42,1406.59,21.61,553.78,2388.08,9060.35,47.43,521.13,2388.06,8142.24,8.4475,393.0,38.85,23.3505,79.0
11863,642.5,1587.1,1412.45,21.61,553.5,2388.06,9065.0,47.44,521.75,2388.12,8139.16,8.469,393.0,38.87,23.102,78.0
11864,642.51,1591.07,1407.51,21.61,554.12,2388.14,9059.89,47.6,521.27,2388.11,8138.14,8.4657,393.0,38.81,23.3185,77.0
